timestamp,location_id,rain_mm,temperature_c,heat_index_c,wind_speed_kmh,visibility_m,dust_level,day_night,weather_condition,data_source,synthetic_flag,data_quality_confidence
2026-01-27T03:30:00,LOC004,0.0,19.1,19.1,15.3,813.0,low,night,clear,synthetic,True,0.88
2026-01-27T04:00:00,LOC007,0.0,17.0,17.0,35.0,1633.0,low,night,windy,synthetic,True,0.88
2026-01-27T04:30:00,LOC001,0.0,29.1,29.2,20.2,2701.0,low,night,clear,synthetic,True,0.88
2026-01-27T05:00:00,LOC003,1.43,39.2,44.1,18.9,2099.0,low,night,clear,synthetic,True,0.88
2026-01-27T05:30:00,LOC008,0.0,27.6,30.9,23.2,4500.0,low,night,clear,synthetic,True,0.88
2026-01-27T06:00:00,LOC010,0.0,25.2,25.2,39.5,4771.0,low,day,windy,synthetic,True,0.88
2026-01-27T06:30:00,LOC006,0.0,34.4,34.8,23.1,1678.0,low,day,clear,synthetic,True,0.88
2026-01-27T07:00:00,LOC001,0.0,39.0,43.3,29.3,562.0,low,day,clear,synthetic,True,0.88
2026-01-27T07:30:00,LOC002,0.0,24.8,24.8,19.7,4200.0,low,day,clear,synthetic,True,0.88
2026-01-27T08:00:00,LOC010,3.45,26.7,26.7,25.2,292.0,medium,day,light_rain,synthetic,True,0.88
2026-01-27T08:30:00,LOC001,0.0,33.3,36.4,6.3,4341.0,low,day,clear,synthetic,True,0.88
2026-01-27T09:00:00,LOC008,0.0,27.9,30.9,4.0,741.0,low,day,clear,synthetic,True,0.88
2026-01-27T09:30:00,LOC005,0.0,35.8,39.3,39.3,3646.0,low,day,windy,synthetic,True,0.88
2026-01-27T10:00:00,LOC002,0.81,35.4,36.0,37.0,1867.0,low,day,windy,synthetic,True,0.88
2026-01-27T10:30:00,LOC002,0.0,36.2,38.1,4.0,4349.0,low,day,clear,synthetic,True,0.88
2026-01-27T11:00:00,LOC006,0.0,38.0,38.7,24.0,1271.0,low,day,clear,synthetic,True,0.88
2026-01-27T11:30:00,LOC008,3.58,34.4,37.4,10.2,1364.0,low,day,light_rain,synthetic,True,0.88
2026-01-27T12:00:00,LOC009,0.0,33.0,37.6,7.0,2943.0,low,day,clear,synthetic,True,0.88
2026-01-27T12:30:00,LOC002,0.0,38.0,39.2,6.7,4574.0,low,day,clear,synthetic,True,0.88
2026-01-27T13:00:00,LOC001,0.0,23.4,23.4,20.9,3681.0,low,day,clear,synthetic,True,0.88
2026-01-27T13:30:00,LOC003,0.0,32.3,32.8,14.8,3947.0,low,day,clear,synthetic,True,0.88
2026-01-27T14:00:00,LOC002,0.0,30.8,35.6,35.2,3823.0,low,day,windy,synthetic,True,0.88
2026-01-27T14:30:00,LOC006,0.0,21.6,21.6,21.6,2842.0,low,day,clear,synthetic,True,0.88
2026-01-27T15:00:00,LOC009,0.0,34.3,38.8,35.4,1498.0,low,day,windy,synthetic,True,0.88
2026-01-27T15:30:00,LOC010,0.0,39.7,41.8,26.1,3946.0,low,day,clear,synthetic,True,0.88
2026-01-27T16:00:00,LOC002,0.0,34.1,35.4,39.9,2969.0,low,day,windy,synthetic,True,0.88
2026-01-27T16:30:00,LOC007,0.0,26.4,26.4,13.4,1761.0,low,day,clear,synthetic,True,0.88
2026-01-27T17:00:00,LOC001,0.0,16.4,16.4,29.0,295.0,medium,day,clear,synthetic,True,0.88
2026-01-27T17:30:00,LOC004,0.67,19.9,19.9,37.8,336.0,medium,day,windy,synthetic,True,0.88
2026-01-27T18:00:00,LOC010,0.0,24.9,24.9,4.5,2710.0,low,day,clear,synthetic,True,0.88
2026-01-27T18:30:00,LOC008,0.0,18.3,18.3,25.1,848.0,low,day,clear,synthetic,True,0.88
2026-01-27T19:00:00,LOC006,0.0,18.2,18.2,24.7,3385.0,low,night,clear,synthetic,True,0.88
2026-01-27T19:30:00,LOC003,0.0,17.6,17.6,29.6,1730.0,low,night,clear,synthetic,True,0.88
2026-01-27T20:00:00,LOC009,0.0,30.0,34.4,25.9,3463.0,low,night,clear,synthetic,True,0.88
2026-01-27T20:30:00,LOC006,0.0,34.2,35.6,30.4,1370.0,low,night,windy,synthetic,True,0.88
2026-01-27T21:00:00,LOC002,0.0,33.5,35.7,3.4,3176.0,low,night,clear,synthetic,True,0.88
2026-01-27T21:30:00,LOC009,0.0,26.7,26.7,14.6,521.0,low,night,clear,synthetic,True,0.88
2026-01-27T22:00:00,LOC004,0.0,16.8,16.8,21.6,4335.0,low,night,clear,synthetic,True,0.88
2026-01-27T22:30:00,LOC005,0.0,15.7,15.7,19.0,2642.0,low,night,clear,synthetic,True,0.88
2026-01-27T23:00:00,LOC009,0.0,31.5,35.9,22.9,2114.0,low,night,clear,synthetic,True,0.88
2026-01-27T23:30:00,LOC004,0.0,36.6,40.7,17.6,1855.0,low,night,clear,synthetic,True,0.88
2026-01-28T00:00:00,LOC004,0.0,38.3,38.6,19.2,2406.0,low,night,clear,synthetic,True,0.88
2026-01-28T00:30:00,LOC002,0.0,19.7,19.7,11.3,2323.0,low,night,clear,synthetic,True,0.88
2026-01-28T01:00:00,LOC009,6.71,31.2,31.6,5.8,244.0,medium,night,light_rain,synthetic,True,0.88
2026-01-28T01:30:00,LOC010,0.0,25.2,25.2,34.0,2158.0,low,night,windy,synthetic,True,0.88
2026-01-28T02:00:00,LOC005,0.0,17.9,17.9,5.2,663.0,low,night,clear,synthetic,True,0.88
2026-01-28T02:30:00,LOC008,0.0,22.5,22.5,4.9,894.0,low,night,clear,synthetic,True,0.88
2026-01-28T03:00:00,LOC004,0.0,37.1,38.6,30.9,2702.0,low,night,windy,synthetic,True,0.88
2026-01-28T03:30:00,LOC006,0.0,17.2,17.2,33.9,2488.0,low,night,windy,synthetic,True,0.88
2026-01-28T04:00:00,LOC001,6.12,36.8,41.1,6.9,173.0,high,night,light_rain,synthetic,True,0.88
2026-01-28T04:30:00,LOC002,0.0,18.1,18.1,25.2,2349.0,low,night,clear,synthetic,True,0.88
2026-01-28T05:00:00,LOC009,0.0,26.5,26.5,23.8,4857.0,low,night,clear,synthetic,True,0.88
2026-01-28T05:30:00,LOC007,0.0,19.8,19.8,28.8,2925.0,low,night,clear,synthetic,True,0.88
2026-01-28T06:00:00,LOC009,0.0,27.1,28.2,17.6,1845.0,low,day,clear,synthetic,True,0.88
2026-01-28T06:30:00,LOC002,0.0,36.7,37.2,4.1,4046.0,low,day,clear,synthetic,True,0.88
2026-01-28T07:00:00,LOC003,0.0,21.9,21.9,19.4,4135.0,low,day,clear,synthetic,True,0.88
2026-01-28T07:30:00,LOC009,19.81,34.2,34.9,18.8,285.0,medium,day,heavy_rain,synthetic,True,0.88
2026-01-28T08:00:00,LOC002,0.0,35.4,39.0,19.5,4312.0,low,day,clear,synthetic,True,0.88
2026-01-28T08:30:00,LOC003,0.0,29.7,33.5,6.4,2167.0,low,day,clear,synthetic,True,0.88
2026-01-28T09:00:00,LOC008,0.0,28.0,31.5,9.6,1028.0,low,day,clear,synthetic,True,0.88
2026-01-28T09:30:00,LOC009,0.0,35.3,38.2,32.6,3962.0,low,day,windy,synthetic,True,0.88
2026-01-28T10:00:00,LOC002,0.0,34.3,36.3,8.9,2452.0,low,day,clear,synthetic,True,0.88
2026-01-28T10:30:00,LOC005,0.0,37.4,42.3,11.4,2115.0,low,day,clear,synthetic,True,0.88
2026-01-28T11:00:00,LOC010,0.0,15.3,15.3,38.2,4264.0,low,day,windy,synthetic,True,0.88
2026-01-28T11:30:00,LOC007,0.0,28.6,29.1,35.4,4177.0,low,day,windy,synthetic,True,0.88
2026-01-28T12:00:00,LOC006,0.0,30.4,30.7,4.3,258.0,medium,day,clear,synthetic,True,0.88
2026-01-28T12:30:00,LOC010,0.0,32.9,35.3,31.7,108.0,high,day,dusty,synthetic,True,0.88
2026-01-28T13:00:00,LOC009,0.0,28.0,30.6,25.2,3965.0,low,day,clear,synthetic,True,0.88
2026-01-28T13:30:00,LOC010,0.0,37.3,41.9,26.3,277.0,medium,day,clear,synthetic,True,0.88
2026-01-28T14:00:00,LOC002,0.0,27.1,28.8,32.4,2413.0,low,day,windy,synthetic,True,0.88
2026-01-28T14:30:00,LOC010,0.0,16.9,16.9,16.2,3882.0,low,day,clear,synthetic,True,0.88
2026-01-28T15:00:00,LOC004,0.0,23.0,23.0,22.9,4904.0,low,day,clear,synthetic,True,0.88
2026-01-28T15:30:00,LOC010,0.0,25.3,25.3,17.2,1138.0,low,day,clear,synthetic,True,0.88
2026-01-28T16:00:00,LOC006,0.0,26.3,26.3,17.5,3756.0,low,day,clear,synthetic,True,0.88
2026-01-28T16:30:00,LOC006,0.0,28.2,32.4,32.2,3900.0,low,day,windy,synthetic,True,0.88
2026-01-28T17:00:00,LOC007,0.0,26.4,26.4,37.7,4172.0,low,day,windy,synthetic,True,0.88
2026-01-28T17:30:00,LOC006,0.0,34.1,34.9,17.0,4959.0,low,day,clear,synthetic,True,0.88
2026-01-28T18:00:00,LOC008,0.0,32.8,35.5,12.9,811.0,low,day,clear,synthetic,True,0.88
2026-01-28T18:30:00,LOC008,0.0,18.9,18.9,29.8,1162.0,low,day,clear,synthetic,True,0.88
2026-01-28T19:00:00,LOC006,1.14,28.6,28.9,31.9,1763.0,low,night,windy,synthetic,True,0.88
2026-01-28T19:30:00,LOC008,0.0,27.7,31.7,8.1,4375.0,low,night,clear,synthetic,True,0.88
2026-01-28T20:00:00,LOC001,0.0,39.8,40.6,22.1,261.0,medium,night,clear,synthetic,True,0.88
2026-01-28T20:30:00,LOC005,2.93,16.5,16.5,28.8,139.0,high,night,light_rain,synthetic,True,0.88
2026-01-28T21:00:00,LOC003,0.0,16.1,16.1,26.6,4701.0,low,night,clear,synthetic,True,0.88
2026-01-28T21:30:00,LOC003,0.0,27.2,30.2,34.3,2893.0,low,night,windy,synthetic,True,0.88
2026-01-28T22:00:00,LOC008,0.0,33.2,36.6,22.0,4944.0,low,night,clear,synthetic,True,0.88
2026-01-28T22:30:00,LOC008,0.0,15.6,15.6,9.1,725.0,low,night,clear,synthetic,True,0.88
2026-01-28T23:00:00,LOC003,0.0,37.6,39.8,5.7,3641.0,low,night,clear,synthetic,True,0.88
2026-01-28T23:30:00,LOC003,0.0,37.9,42.7,16.7,905.0,low,night,clear,synthetic,True,0.88
2026-01-29T00:00:00,LOC010,0.0,36.7,40.2,8.4,1853.0,low,night,clear,synthetic,True,0.88
2026-01-29T00:30:00,LOC002,0.0,33.9,37.9,19.9,1594.0,low,night,clear,synthetic,True,0.88
2026-01-29T01:00:00,LOC005,0.0,23.8,23.8,7.8,3971.0,low,night,clear,synthetic,True,0.88
2026-01-29T01:30:00,LOC010,0.0,18.8,18.8,29.0,3725.0,low,night,clear,synthetic,True,0.88
2026-01-29T02:00:00,LOC010,0.0,23.6,23.6,33.1,3725.0,low,night,windy,synthetic,True,0.88
2026-01-29T02:30:00,LOC004,0.0,37.2,41.6,18.4,3141.0,low,night,clear,synthetic,True,0.88
2026-01-29T03:00:00,LOC006,5.03,27.3,28.3,31.1,293.0,medium,night,light_rain,synthetic,True,0.88
2026-01-29T03:30:00,LOC010,0.0,35.0,38.8,7.5,723.0,low,night,clear,synthetic,True,0.88
2026-01-29T04:00:00,LOC002,0.0,20.4,20.4,6.2,2358.0,low,night,clear,synthetic,True,0.88
2026-01-29T04:30:00,LOC005,0.0,15.5,15.5,25.6,3250.0,low,night,clear,synthetic,True,0.88
2026-01-29T05:00:00,LOC004,0.0,37.4,39.9,2.1,761.0,low,night,clear,synthetic,True,0.88
2026-01-29T05:30:00,LOC006,0.0,39.0,43.1,10.8,1343.0,low,night,clear,synthetic,True,0.88
2026-01-29T06:00:00,LOC010,0.0,28.4,29.5,14.2,193.0,high,day,dusty,synthetic,True,0.88
2026-01-29T06:30:00,LOC006,0.0,24.8,24.8,30.4,2733.0,low,day,windy,synthetic,True,0.88
2026-01-29T07:00:00,LOC010,0.0,19.9,19.9,1.5,4048.0,low,day,clear,synthetic,True,0.88
2026-01-29T07:30:00,LOC002,11.04,30.0,31.0,21.2,154.0,high,day,heavy_rain,synthetic,True,0.88
2026-01-29T08:00:00,LOC008,0.0,39.5,43.5,15.0,2749.0,low,day,clear,synthetic,True,0.88
2026-01-29T08:30:00,LOC002,0.0,38.5,41.2,4.5,1013.0,low,day,clear,synthetic,True,0.88
2026-01-29T09:00:00,LOC006,0.0,29.9,31.1,28.8,906.0,low,day,clear,synthetic,True,0.88
2026-01-29T09:30:00,LOC010,0.0,15.4,15.4,8.1,2882.0,low,day,clear,synthetic,True,0.88
2026-01-29T10:00:00,LOC009,0.0,20.7,20.7,7.2,2198.0,low,day,clear,synthetic,True,0.88
2026-01-29T10:30:00,LOC005,1.2,20.0,20.0,29.2,4099.0,low,day,clear,synthetic,True,0.88
2026-01-29T11:00:00,LOC003,0.0,17.1,17.1,9.1,226.0,medium,day,clear,synthetic,True,0.88
2026-01-29T11:30:00,LOC005,0.0,39.3,40.1,3.1,3982.0,low,day,clear,synthetic,True,0.88
2026-01-29T12:00:00,LOC001,1.48,28.2,28.8,2.4,476.0,medium,day,clear,synthetic,True,0.88
2026-01-29T12:30:00,LOC007,5.18,24.5,24.5,20.7,169.0,high,day,light_rain,synthetic,True,0.88
2026-01-29T13:00:00,LOC003,0.0,27.2,27.3,12.9,1765.0,low,day,clear,synthetic,True,0.88
2026-01-29T13:30:00,LOC007,0.0,31.7,36.1,18.9,4711.0,low,day,clear,synthetic,True,0.88
2026-01-29T14:00:00,LOC010,0.0,26.9,26.9,8.6,3201.0,low,day,clear,synthetic,True,0.88
2026-01-29T14:30:00,LOC003,0.0,16.7,16.7,31.7,1260.0,low,day,windy,synthetic,True,0.88
2026-01-29T15:00:00,LOC002,0.0,15.7,15.7,36.8,398.0,medium,day,windy,synthetic,True,0.88
2026-01-29T15:30:00,LOC010,0.0,19.6,19.6,12.2,1904.0,low,day,clear,synthetic,True,0.88
2026-01-29T16:00:00,LOC002,0.0,28.4,32.8,14.4,3920.0,low,day,clear,synthetic,True,0.88
2026-01-29T16:30:00,LOC005,0.0,27.2,29.5,35.8,3000.0,low,day,windy,synthetic,True,0.88
2026-01-29T17:00:00,LOC005,0.0,24.8,24.8,11.8,1690.0,low,day,clear,synthetic,True,0.88
2026-01-29T17:30:00,LOC001,0.0,17.0,17.0,10.0,1738.0,low,day,clear,synthetic,True,0.88
2026-01-29T18:00:00,LOC001,0.0,38.3,40.6,12.8,4102.0,low,day,clear,synthetic,True,0.88
2026-01-29T18:30:00,LOC003,0.0,18.0,18.0,32.5,4765.0,low,day,windy,synthetic,True,0.88
2026-01-29T19:00:00,LOC005,0.0,34.3,36.3,11.8,1763.0,low,night,clear,synthetic,True,0.88
2026-01-29T19:30:00,LOC002,0.0,26.9,26.9,35.1,4440.0,low,night,windy,synthetic,True,0.88
2026-01-29T20:00:00,LOC009,0.0,20.5,20.5,4.8,2112.0,low,night,clear,synthetic,True,0.88
2026-01-29T20:30:00,LOC007,0.0,33.0,36.1,33.7,2404.0,low,night,windy,synthetic,True,0.88
2026-01-29T21:00:00,LOC009,0.0,35.4,39.5,4.9,3639.0,low,night,clear,synthetic,True,0.88
2026-01-29T21:30:00,LOC004,0.0,26.6,26.6,4.3,1723.0,low,night,clear,synthetic,True,0.88
2026-01-29T22:00:00,LOC007,0.0,35.1,39.2,37.7,3296.0,low,night,windy,synthetic,True,0.88
2026-01-29T22:30:00,LOC005,0.0,29.4,34.1,39.0,1503.0,low,night,windy,synthetic,True,0.88
2026-01-29T23:00:00,LOC001,11.85,16.9,16.9,6.7,206.0,medium,night,heavy_rain,synthetic,True,0.88
2026-01-29T23:30:00,LOC009,0.0,16.5,16.5,31.5,4012.0,low,night,windy,synthetic,True,0.88
2026-01-30T00:00:00,LOC004,0.0,33.3,36.6,12.7,297.0,medium,night,clear,synthetic,True,0.88
2026-01-30T00:30:00,LOC003,0.0,38.3,41.2,22.3,4151.0,low,night,clear,synthetic,True,0.88
2026-01-30T01:00:00,LOC001,0.0,36.6,37.5,18.6,533.0,low,night,clear,synthetic,True,0.88
2026-01-30T01:30:00,LOC001,0.0,30.3,32.4,36.5,3992.0,low,night,windy,synthetic,True,0.88
2026-01-30T02:00:00,LOC007,0.0,18.8,18.8,4.1,1055.0,low,night,clear,synthetic,True,0.88
2026-01-30T02:30:00,LOC010,1.03,22.9,22.9,34.9,2732.0,low,night,windy,synthetic,True,0.88
2026-01-30T03:00:00,LOC003,0.0,21.0,21.0,10.1,4565.0,low,night,clear,synthetic,True,0.88
2026-01-30T03:30:00,LOC009,0.73,33.1,34.6,33.6,4211.0,low,night,windy,synthetic,True,0.88
2026-01-30T04:00:00,LOC010,0.0,23.1,23.1,0.1,1245.0,low,night,clear,synthetic,True,0.88
2026-01-30T04:30:00,LOC003,9.86,18.6,18.6,28.2,82.0,high,night,light_rain,synthetic,True,0.88
2026-01-30T05:00:00,LOC003,0.0,22.7,22.7,37.6,3238.0,low,night,windy,synthetic,True,0.88
2026-01-30T05:30:00,LOC010,0.0,38.7,38.8,36.3,3100.0,low,night,windy,synthetic,True,0.88
2026-01-30T06:00:00,LOC003,0.58,35.1,38.0,7.1,776.0,low,day,clear,synthetic,True,0.88
2026-01-30T06:30:00,LOC010,0.0,33.3,33.6,36.6,1020.0,low,day,windy,synthetic,True,0.88
2026-01-30T07:00:00,LOC004,0.0,26.3,26.3,26.6,1208.0,low,day,clear,synthetic,True,0.88
2026-01-30T07:30:00,LOC007,0.0,15.2,15.2,0.0,464.0,medium,day,clear,synthetic,True,0.88
2026-01-30T08:00:00,LOC007,0.0,30.5,34.6,3.7,778.0,low,day,clear,synthetic,True,0.88
2026-01-30T08:30:00,LOC009,0.0,19.0,19.0,4.9,2659.0,low,day,clear,synthetic,True,0.88
2026-01-30T09:00:00,LOC001,0.0,25.3,25.3,1.2,3510.0,low,day,clear,synthetic,True,0.88
2026-01-30T09:30:00,LOC008,0.0,36.1,36.7,31.6,1011.0,low,day,windy,synthetic,True,0.88
2026-01-30T10:00:00,LOC007,0.0,34.5,36.2,9.8,1993.0,low,day,clear,synthetic,True,0.88
2026-01-30T10:30:00,LOC003,0.0,16.1,16.1,11.5,303.0,medium,day,clear,synthetic,True,0.88
2026-01-30T11:00:00,LOC004,0.0,19.4,19.4,1.0,3612.0,low,day,clear,synthetic,True,0.88
2026-01-30T11:30:00,LOC010,0.0,25.1,25.1,24.7,4309.0,low,day,clear,synthetic,True,0.88
2026-01-30T12:00:00,LOC001,0.0,22.8,22.8,5.6,3349.0,low,day,clear,synthetic,True,0.88
2026-01-30T12:30:00,LOC006,2.35,30.4,34.5,8.9,862.0,low,day,light_rain,synthetic,True,0.88
2026-01-30T13:00:00,LOC005,0.0,17.4,17.4,37.4,1720.0,low,day,windy,synthetic,True,0.88
2026-01-30T13:30:00,LOC007,0.0,36.0,39.3,32.4,3335.0,low,day,windy,synthetic,True,0.88
2026-01-30T14:00:00,LOC003,0.0,30.6,31.1,1.6,1398.0,low,day,clear,synthetic,True,0.88
2026-01-30T14:30:00,LOC006,0.0,34.0,38.5,26.6,3900.0,low,day,clear,synthetic,True,0.88
2026-01-30T15:00:00,LOC009,0.0,21.5,21.5,16.2,2547.0,low,day,clear,synthetic,True,0.88
2026-01-30T15:30:00,LOC002,0.0,22.1,22.1,8.7,951.0,low,day,clear,synthetic,True,0.88
2026-01-30T16:00:00,LOC003,0.0,23.6,23.6,2.6,4155.0,low,day,clear,synthetic,True,0.88
2026-01-30T16:30:00,LOC010,0.0,37.7,39.5,25.4,2677.0,low,day,clear,synthetic,True,0.88
2026-01-30T17:00:00,LOC004,0.0,33.8,38.1,1.5,345.0,medium,day,clear,synthetic,True,0.88
2026-01-30T17:30:00,LOC002,0.0,20.0,20.0,11.7,1894.0,low,day,clear,synthetic,True,0.88
2026-01-30T18:00:00,LOC007,0.0,35.7,37.4,8.9,4390.0,low,day,clear,synthetic,True,0.88
2026-01-30T18:30:00,LOC009,2.13,27.0,27.0,13.4,3972.0,low,day,light_rain,synthetic,True,0.88
2026-01-30T19:00:00,LOC001,52.46,31.3,35.2,25.8,283.0,medium,night,heavy_rain,synthetic,True,0.88
2026-01-30T19:30:00,LOC005,0.0,35.8,38.9,11.6,3453.0,low,night,clear,synthetic,True,0.88
2026-01-30T20:00:00,LOC004,0.0,21.8,21.8,2.9,3864.0,low,night,clear,synthetic,True,0.88
2026-01-30T20:30:00,LOC007,0.0,36.7,39.0,27.2,4391.0,low,night,clear,synthetic,True,0.88
2026-01-30T21:00:00,LOC001,0.0,23.0,23.0,21.6,2809.0,low,night,clear,synthetic,True,0.88
2026-01-30T21:30:00,LOC006,0.0,23.8,23.8,9.0,1719.0,low,night,clear,synthetic,True,0.88
2026-01-30T22:00:00,LOC010,0.0,17.9,17.9,2.8,4518.0,low,night,clear,synthetic,True,0.88
2026-01-30T22:30:00,LOC009,0.0,36.3,40.7,36.8,3629.0,low,night,windy,synthetic,True,0.88
2026-01-30T23:00:00,LOC007,0.0,18.8,18.8,13.6,2790.0,low,night,clear,synthetic,True,0.88
2026-01-30T23:30:00,LOC009,0.0,22.9,22.9,13.5,3391.0,low,night,clear,synthetic,True,0.88
2026-01-31T00:00:00,LOC009,0.0,30.3,31.6,35.1,2604.0,low,night,windy,synthetic,True,0.88
2026-01-31T00:30:00,LOC008,0.0,22.0,22.0,2.8,2166.0,low,night,clear,synthetic,True,0.88
2026-01-31T01:00:00,LOC006,0.0,37.2,39.6,5.3,677.0,low,night,clear,synthetic,True,0.88
2026-01-31T01:30:00,LOC003,0.0,31.0,33.1,33.8,2110.0,low,night,windy,synthetic,True,0.88
2026-01-31T02:00:00,LOC005,0.0,24.9,24.9,18.9,1355.0,low,night,clear,synthetic,True,0.88
2026-01-31T02:30:00,LOC008,0.0,16.1,16.1,25.4,2706.0,low,night,clear,synthetic,True,0.88
2026-01-31T03:00:00,LOC009,4.56,21.9,21.9,22.1,4387.0,low,night,light_rain,synthetic,True,0.88
2026-01-31T03:30:00,LOC002,0.0,18.9,18.9,32.3,3630.0,low,night,windy,synthetic,True,0.88
2026-01-31T04:00:00,LOC007,0.0,21.8,21.8,21.1,2243.0,low,night,clear,synthetic,True,0.88
2026-01-31T04:30:00,LOC007,0.0,25.0,25.0,30.9,3815.0,low,night,windy,synthetic,True,0.88
2026-01-31T05:00:00,LOC001,0.0,21.8,21.8,17.3,2400.0,low,night,clear,synthetic,True,0.88
2026-01-31T05:30:00,LOC009,0.0,36.7,41.0,29.9,1233.0,low,night,clear,synthetic,True,0.88
2026-01-31T06:00:00,LOC001,0.0,16.0,16.0,24.2,617.0,low,day,clear,synthetic,True,0.88
2026-01-31T06:30:00,LOC005,0.0,28.2,32.0,34.2,3949.0,low,day,windy,synthetic,True,0.88
2026-01-31T07:00:00,LOC003,0.0,30.1,34.4,16.7,4202.0,low,day,clear,synthetic,True,0.88
2026-01-31T07:30:00,LOC009,0.0,25.8,25.8,13.0,1480.0,low,day,clear,synthetic,True,0.88
2026-01-31T08:00:00,LOC003,0.39,25.4,25.4,35.2,309.0,medium,day,windy,synthetic,True,0.88
2026-01-31T08:30:00,LOC007,0.0,26.1,26.1,11.6,1197.0,low,day,clear,synthetic,True,0.88
2026-01-31T09:00:00,LOC003,0.0,18.0,18.0,9.0,3522.0,low,day,clear,synthetic,True,0.88
2026-01-31T09:30:00,LOC004,4.84,18.2,18.2,3.9,4312.0,low,day,light_rain,synthetic,True,0.88
2026-01-31T10:00:00,LOC007,0.0,15.4,15.4,25.7,4965.0,low,day,clear,synthetic,True,0.88
2026-01-31T10:30:00,LOC007,0.0,36.7,40.7,31.7,807.0,low,day,windy,synthetic,True,0.88
2026-01-31T11:00:00,LOC003,0.49,28.7,30.7,11.3,542.0,low,day,clear,synthetic,True,0.88
2026-01-31T11:30:00,LOC002,0.0,27.4,29.4,19.0,3235.0,low,day,clear,synthetic,True,0.88
2026-01-31T12:00:00,LOC007,0.0,37.5,41.7,25.7,2041.0,low,day,clear,synthetic,True,0.88
2026-01-31T12:30:00,LOC007,0.0,18.0,18.0,29.1,2995.0,low,day,clear,synthetic,True,0.88
2026-01-31T13:00:00,LOC001,0.0,32.3,35.4,31.0,117.0,high,day,dusty,synthetic,True,0.88
2026-01-31T13:30:00,LOC010,0.0,25.8,25.8,24.6,3413.0,low,day,clear,synthetic,True,0.88
2026-01-31T14:00:00,LOC003,0.0,28.3,32.0,3.5,1101.0,low,day,clear,synthetic,True,0.88
2026-01-31T14:30:00,LOC004,0.0,27.2,31.0,29.6,4068.0,low,day,clear,synthetic,True,0.88
2026-01-31T15:00:00,LOC010,0.0,39.0,41.5,31.7,2086.0,low,day,windy,synthetic,True,0.88
2026-01-31T15:30:00,LOC003,0.0,26.7,26.7,15.3,1394.0,low,day,clear,synthetic,True,0.88
2026-01-31T16:00:00,LOC009,0.0,39.7,43.5,6.9,3252.0,low,day,clear,synthetic,True,0.88
2026-01-31T16:30:00,LOC007,0.0,29.6,33.5,8.1,396.0,medium,day,clear,synthetic,True,0.88
2026-01-31T17:00:00,LOC001,0.0,33.8,36.0,32.2,175.0,high,day,dusty,synthetic,True,0.88
2026-01-31T17:30:00,LOC007,0.0,34.2,38.2,10.1,4913.0,low,day,clear,synthetic,True,0.88
2026-01-31T18:00:00,LOC009,0.0,21.8,21.8,29.3,1542.0,low,day,clear,synthetic,True,0.88
2026-01-31T18:30:00,LOC003,4.76,29.7,32.3,24.1,3817.0,low,day,light_rain,synthetic,True,0.88
2026-01-31T19:00:00,LOC005,0.0,15.8,15.8,25.1,1628.0,low,night,clear,synthetic,True,0.88
2026-01-31T19:30:00,LOC010,0.0,39.4,41.5,19.4,3801.0,low,night,clear,synthetic,True,0.88
2026-01-31T20:00:00,LOC010,4.4,16.3,16.3,9.5,2202.0,low,night,light_rain,synthetic,True,0.88
2026-01-31T20:30:00,LOC010,0.0,27.2,29.0,5.5,1940.0,low,night,clear,synthetic,True,0.88
2026-01-31T21:00:00,LOC002,0.0,30.5,30.6,32.8,2243.0,low,night,windy,synthetic,True,0.88
2026-01-31T21:30:00,LOC009,3.04,38.7,41.3,0.8,4114.0,low,night,light_rain,synthetic,True,0.88
2026-01-31T22:00:00,LOC002,0.0,28.6,29.0,18.8,1864.0,low,night,clear,synthetic,True,0.88
2026-01-31T22:30:00,LOC005,2.71,24.8,24.8,0.7,1038.0,low,night,light_rain,synthetic,True,0.88
2026-01-31T23:00:00,LOC008,0.0,28.9,32.0,31.2,3270.0,low,night,windy,synthetic,True,0.88
2026-01-31T23:30:00,LOC005,0.0,21.3,21.3,8.2,2851.0,low,night,clear,synthetic,True,0.88
2026-02-01T00:00:00,LOC008,0.0,27.7,28.2,25.6,1246.0,low,night,clear,synthetic,True,0.88
2026-02-01T00:30:00,LOC005,0.0,34.2,36.4,18.8,3547.0,low,night,clear,synthetic,True,0.88
2026-02-01T01:00:00,LOC010,3.59,29.4,29.5,5.5,126.0,high,night,light_rain,synthetic,True,0.88
2026-02-01T01:30:00,LOC003,5.99,26.9,26.9,20.9,100.0,high,night,light_rain,synthetic,True,0.88
2026-02-01T02:00:00,LOC010,0.0,22.3,22.3,21.7,1632.0,low,night,clear,synthetic,True,0.88
2026-02-01T02:30:00,LOC003,0.0,26.3,26.3,32.7,1993.0,low,night,windy,synthetic,True,0.88
2026-02-01T03:00:00,LOC008,0.0,25.1,25.1,38.3,2294.0,low,night,windy,synthetic,True,0.88
2026-02-01T03:30:00,LOC006,0.0,34.1,34.9,9.2,1395.0,low,night,clear,synthetic,True,0.88
2026-02-01T04:00:00,LOC006,0.0,22.7,22.7,21.6,3411.0,low,night,clear,synthetic,True,0.88
2026-02-01T04:30:00,LOC009,0.0,16.6,16.6,20.8,1758.0,low,night,clear,synthetic,True,0.88
